Date,Open,High,Low,Close,Volume,Turnover
06-02-2010,745,756.9,745,749.85,30071,2.25562E+12
08-02-2010,720,762,720,753.85,472144,3.56291E+13
09-02-2010,754,758.7,736.25,746.8,612635,4.58933E+13
10-02-2010,748,759.5,740,741.15,281735,2.11346E+13
11-02-2010,745,760,745,751.1,260762,1.96396E+13
15-02-2010,754.9,754.9,742.35,746.3,142698,1.06648E+13
16-02-2010,752.2,760,737.1,749.95,250933,1.87596E+13
17-02-2010,731.55,764.9,731.55,756.15,456090,3.45826E+13
18-02-2010,769,779.8,758,761.2,735969,5.66641E+13
19-02-2010,751.2,757.6,730.5,743.3,413224,3.07283E+13
22-02-2010,753,756.8,728.35,732.15,270809,2.0094E+13
23-02-2010,718,739.9,718,723.5,188886,1.37719E+13
24-02-2010,718.1,732.2,712.8,725.45,293197,2.13155E+13
25-02-2010,726,734,718.6,721.6,567075,4.11149E+13
26-02-2010,720,770,720,752.35,1082478,8.05575E+13
02-03-2010,760,765.8,751.15,758.15,379205,2.87804E+13
03-03-2010,720,782,720,777.2,668158,5.17281E+13
04-03-2010,785,822,772.2,817.3,925945,7.39628E+13
05-03-2010,800,837.5,800,807.6,469217,3.83595E+13
08-03-2010,800,825,800,823.25,473347,3.884E+13
09-03-2010,800,824,800,811.65,481101,3.92713E+13
10-03-2010,815,816.65,784.15,787.75,768325,6.11841E+13
11-03-2010,797.65,822.8,790.5,813.2,1512075,1.23033E+14
12-03-2010,821.9,824.4,806,810.05,776448,6.31965E+13
15-03-2010,811,816.9,803.6,807.35,416627,3.37584E+13
16-03-2010,808,815,804.6,812.25,478297,3.87851E+13
17-03-2010,817,835.85,811,816.5,1197504,9.86592E+13
18-03-2010,829.35,831.7,816.9,824.35,496197,4.09578E+13
19-03-2010,825.5,831.7,815.6,818,297731,2.45014E+13
22-03-2010,811.5,818,800,803.75,203667,1.64936E+13
23-03-2010,808,810.9,794.5,805.85,346658,2.78191E+13
25-03-2010,807,813.8,797.75,803.85,387303,3.11951E+13
26-03-2010,809.45,822.3,809.45,816.3,437009,3.57095E+13
29-03-2010,822,893.85,820.05,884.65,3882717,3.3692E+14
30-03-2010,880,891.4,841,862.65,1029385,8.96206E+13
31-03-2010,865,902,864,871.55,2887233,2.55576E+14
01-04-2010,875,889,875,881.9,671455,5.92771E+13
05-04-2010,885.65,894.45,875,886.85,751564,6.66327E+13
06-04-2010,889,914.4,883.7,896.25,1393861,1.25801E+14
07-04-2010,899.35,908.7,877.6,886.7,587361,5.24225E+13
08-04-2010,877.5,895.05,873.8,877.25,453338,4.00923E+13
09-04-2010,890,911.5,880,906.6,944359,8.49895E+13
12-04-2010,915,915,883.4,888.05,550472,4.92731E+13
13-04-2010,888.05,897.85,878,891.55,522269,4.63851E+13
15-04-2010,864,897.95,846,852.1,805961,7.0114E+13
16-04-2010,858,860.5,833.5,851.95,812619,6.89837E+13
19-04-2010,832,855.2,823.15,851.35,844409,7.10875E+13
20-04-2010,855,888.4,853.55,880.4,960832,8.39669E+13
21-04-2010,887.7,887.7,862.2,871.3,485504,4.24374E+13
22-04-2010,865,898.7,865,883.6,936508,8.32562E+13
23-04-2010,865,890,865,884.6,378907,3.34871E+13
26-04-2010,899.35,909.7,884.25,903.45,794268,7.15301E+13
27-04-2010,906,926.9,901.2,906.95,1403361,1.28444E+14
28-04-2010,895,914,888,902,1542689,1.39055E+14
29-04-2010,907.8,949,907,943.65,2157715,2.01306E+14
30-04-2010,951,968,947,955.9,1563912,1.49997E+14
03-05-2010,956,970.8,947.6,954.85,967606,9.29253E+13
04-05-2010,962.1,975.7,945,951.4,1046379,1.00778E+14
05-05-2010,940,962,930.25,952.8,760880,7.16768E+13
06-05-2010,955,968.6,934.55,952.5,736531,7.02128E+13
07-05-2010,948,948,905,910.15,747135,6.89734E+13
10-05-2010,937.9,957.55,917.5,953.1,688836,6.49796E+13
11-05-2010,958.4,963.05,927.25,930.55,480134,4.52282E+13
12-05-2010,932.1,953.9,930.5,951.2,548204,5.16802E+13
13-05-2010,955,990.7,955,984.2,1518619,1.48569E+14
14-05-2010,985,999.4,974,977.35,748733,7.38245E+13
17-05-2010,969.8,974.7,930,962.75,930696,8.85954E+13
18-05-2010,962.9,988.75,956.3,974.75,851112,8.30484E+13
19-05-2010,965,972,915,921.75,840403,7.89854E+13
20-05-2010,939.8,969.9,925.55,959.2,978739,9.24938E+13
21-05-2010,925.6,947.05,920,941.95,737463,6.91719E+13
24-05-2010,955,963.65,922.1,926.25,528908,4.99103E+13
25-05-2010,919,921.05,880,888.35,782236,6.99746E+13
26-05-2010,892.75,908.55,872.65,888.55,870083,7.72583E+13
27-05-2010,882,930,875.1,923.4,1227889,1.1157E+14
28-05-2010,927,965,927,956.45,1073665,1.01451E+14
31-05-2010,956.45,960,935.95,939.5,616636,5.82539E+13
01-06-2010,939.9,951,914.2,919,545270,5.09349E+13
02-06-2010,923.5,944,917.9,937.6,542441,5.04233E+13
03-06-2010,952.7,974.5,946,969,930891,8.96051E+13
04-06-2010,969,980.9,958.6,974,814213,7.92055E+13
07-06-2010,964,972.9,944.95,967.55,647379,6.22779E+13
08-06-2010,969.2,987.3,953,959.95,735022,7.15949E+13
09-06-2010,961.25,977.9,959.55,966,481308,4.65845E+13
10-06-2010,968,976.9,955.3,971.7,622327,6.01049E+13
11-06-2010,978,986.9,964,969.75,574362,5.5836E+13
14-06-2010,971.7,981.85,962.35,978.3,478804,4.66012E+13
15-06-2010,980,980.2,963.6,972.55,317076,3.08116E+13
16-06-2010,977,1005,973,999.7,1487342,1.47711E+14
17-06-2010,1004,1007.3,991,999.15,840463,8.40108E+13
18-06-2010,1004.7,1011,993,996.4,695253,6.95418E+13
21-06-2010,1005,1021.1,1000,1012.1,636418,6.44042E+13
22-06-2010,1009,1031.7,1003.25,1022.15,748060,7.64798E+13
23-06-2010,1020,1047.9,1015,1041.9,676842,6.97292E+13
24-06-2010,1040.9,1048.45,1024.1,1034.8,713882,7.40023E+13
25-06-2010,1030,1034.9,1012,1016,327339,3.3396E+13
28-06-2010,1017,1032,1014.9,1026.4,221667,2.27057E+13
29-06-2010,1023.3,1023.3,991,996,381272,3.82271E+13
30-06-2010,989,1008.5,982.65,997.7,543488,5.41865E+13
